"","Unique_Unique_Object","Experiment","Aktnac","ERKnac","Condition","Concen"
"268",680,"20200122 P1",0.3475,-0.1143,"PTx",0
"269",681,"20200122 P1",0.1721,0.2807,"PTx",0
"270",684,"20200122 P1",0.3419,0.1745,"PTx",0
"271",685,"20200122 P1",0.1602,0.5383,"PTx",0
"272",687,"20200122 P1",-0.1013,0.0269000000000006,"PTx",0
"273",689,"20200122 P1",0.00200000000000028,-0.302500000000001,"PTx",0
"274",690,"20200122 P1",0.1826,0.0383000000000001,"PTx",0
"275",697,"20200122 P1",0.1976,0.5789,"PTx",0
"276",699,"20200122 P1",0.1553,0.5542,"PTx",0
"277",700,"20200122 P1",-0.1323,-0.0296999999999996,"PTx",0
"278",701,"20200122 P1",0.1325,-0.1287,"PTx",0
"279",702,"20200122 P1",0.0881000000000001,-0.1356,"PTx",0
"280",703,"20200122 P1",0.4439,0.218200000000001,"PTx",0
"281",707,"20200122 P1",-0.2869,-0.0668000000000001,"PTx",0
"282",711,"20200122 P1",0.4354,0.4242,"PTx",0
"283",716,"20200122 P1",0.1634,0.2436,"PTx",0
"284",718,"20200122 P1",-0.1627,0.1674,"PTx",0
"285",722,"20200122 P1",0.3369,0.2351,"PTx",0
"286",724,"20200122 P1",0.0130000000000002,-0.14,"PTx",0
"287",727,"20200122 P1",-0.2842,-0.4382,"PTx",0
"288",732,"20200122 P1",0.2921,0.3898,"PTx",0
"289",740,"20200122 P1",-0.2625,-0.0592000000000003,"PTx",0
"290",742,"20200122 P1",0.2019,0.0190999999999998,"PTx",0
"291",743,"20200122 P1",0.00980000000000025,-0.0279999999999995,"PTx",0
"292",744,"20200122 P1",-0.0585999999999996,-0.8769,"PTx",0
"293",745,"20200122 P1",-0.0712999999999999,0.1398,"PTx",0
"294",748,"20200122 P1",0.0727999999999998,0.3949,"PTx",0
"295",749,"20200122 P1",-0.49,-0.3875,"PTx",0
"296",750,"20200122 P1",0.0480999999999999,0.2752,"PTx",0
"297",751,"20200122 P1",0.4307,0.457899999999999,"PTx",0
"298",752,"20200122 P1",-0.1542,-0.7213,"PTx",0
"299",757,"20200122 P1",0.098,-0.189499999999999,"PTx",0
"300",759,"20200122 P1",0.00120000000000001,-0.2336,"PTx",0
"301",761,"20200122 P1",0.0911999999999999,0.0979000000000003,"PTx",0
"302",763,"20200122 P1",0.0929999999999999,-0.6136,"PTx",0
"303",764,"20200122 P1",0.102,0.0131000000000002,"PTx",0
"304",772,"20200122 P1",-0.0899,-0.6667,"PTx",0
"305",774,"20200122 P1",0.0674999999999997,0.1847,"PTx",0
"306",775,"20200122 P1",-0.3528,-0.5226,"PTx",0
"307",777,"20200122 P1",-0.0212000000000001,-0.4767,"PTx",0
"308",778,"20200122 P1",0.0648000000000004,-0.1185,"PTx",0
"309",779,"20200122 P1",0.0822000000000001,0.1951,"PTx",0
"310",784,"20200122 P1",-0.3655,-0.4867,"PTx",0
"311",787,"20200122 P1",-0.0801999999999997,0.1978,"PTx",0
"312",788,"20200122 P1",0.3844,-1.0911,"PTx",0
"313",791,"20200122 P1",0.0448999999999996,-0.6902,"PTx",0
"314",792,"20200122 P1",-0.2978,0.116199999999999,"PTx",0
"315",796,"20200122 P1",-0.1847,0.2248,"PTx",0
"316",797,"20200122 P1",0.0105999999999999,-0.4878,"PTx",0
"317",798,"20200122 P1",0.0286999999999996,0.0956000000000002,"PTx",0
"318",799,"20200122 P1",-0.0545999999999995,-0.1227,"PTx",0
"319",802,"20200122 P1",0.5449,0.4077,"PTx",0
"320",804,"20200122 P1",0.0836999999999998,0.1448,"PTx",0
"321",806,"20200122 P1",0.2042,0.4845,"PTx",0
"322",807,"20200122 P1",-0.159,0.0587000000000001,"PTx",0
"323",810,"20200122 P1",-0.1549,0.00109999999999966,"PTx",0
"324",811,"20200122 P1",-0.171800000000001,0.4072,"PTx",0
"325",812,"20200122 P1",0.3515,0.4064,"PTx",0
"326",817,"20200122 P1",0.1584,-0.4214,"PTx",0
"327",819,"20200122 P1",-0.1678,0.251299999999999,"PTx",0
"328",822,"20200122 P1",0.2479,0.2503,"PTx",0
"329",825,"20200122 P1",-0.0153999999999999,-0.5327,"PTx",0
"330",831,"20200122 P1",0.3326,0.1127,"PTx",0
"331",836,"20200122 P1",-0.635,0.1864,"PTx",0
"332",838,"20200122 P1",0.4001,0.3436,"PTx",0
"333",842,"20200122 P1",-0.1183,0.3166,"PTx",0
"334",845,"20200122 P1",0.1172,-0.1641,"PTx",0
"335",848,"20200122 P1",0.1819,0.6645,"PTx",0
"336",849,"20200122 P1",-0.181099999999999,-0.0284000000000003,"PTx",0
"337",850,"20200122 P1",0.2029,-0.2528,"PTx",0
"338",851,"20200122 P1",-0.3001,0.1218,"PTx",0
"339",855,"20200122 P1",-0.3544,-0.1284,"PTx",0
"340",864,"20200122 P1",0.223199999999999,0.2001,"PTx",0
"341",865,"20200122 P1",0.00560000000000022,-0.3325,"PTx",0
